County,Date,Acres (of whole parcel),Parcel #,Starting Address,HWA,EHS,DBH,Tag #,Lat,Long,Notes
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,6,9158,43.05688,-86.23856,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,7,9159,43.05689,-86.23855,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,6,9160,43.0569,-86.23853,Multistem
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,5,9161,43.05687,-86.23846,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,7,9162,43.05688,-86.23844,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,5,9163,43.05691,-86.23847,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,6,9164,43.0569,-86.23849,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,6,9165,43.05692,-86.23851,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,5,9166,43.05693,-86.23851,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,8,9167,43.0569,-86.23859,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,5,9168,43.05688,-86.23861,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,6,9169,43.05693,-86.23834,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,9,9170,43.05692,-86.2383,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,6,9171,43.05692,-86.23809,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,6,9172,43.05688,-86.23799,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,10,9173,43.05688,-86.23798,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,11,9174,43.05695,-86.23798,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,7,9175,43.05698,-86.238,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,21,9176,43.057,-86.23798,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,5,9177,43.05637,-86.23781,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,5,9178,43.0564,-86.23834,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,5,9179,43.05629,-86.23841,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,7,9180,43.05631,-86.23844,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,6,9181,43.05628,-86.23868,Multistem
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,7,9182,43.05624,-86.23867,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,6,9183,43.05623,-86.2387,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,5,9184,43.05636,-86.23893,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,13,9185,43.05637,-86.23906,Multistem
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,5,9186,43.05638,-86.23908,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,7,9187,43.05641,-86.23917,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,8,9188,43.05624,-86.23918,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,7,9189,43.05618,-86.2393,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,12,9190,43.05619,-86.23959,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,9,9191,43.05618,-86.23964,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,11,9192,43.05624,-86.23963,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,7,9193,43.05622,-86.2397,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,11,9194,43.05622,-86.2397,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,9,9195,43.05621,-86.23972,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,12,9196,43.0562,-86.23972,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,9,9197,43.05616,-86.23978,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,19,9198,43.05614,-86.23977,Multistem
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,13,9199,43.05616,-86.23985,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,10,9200,43.05618,-86.23989,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,5,9101,43.05616,-86.23994,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,8,9102,43.05614,-86.23997,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,17,9103,43.05614,-86.24,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,5,9260,43.05585,-86.23545,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",No,Yes,5,9260,43.05585,-86.23545,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9261,43.05569,-86.23557,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,9262,43.05569,-86.23557,Multistem
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9263,43.05568,-86.23561,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,10,9264,43.05566,-86.23562,Multistem
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9265,43.05567,-86.23565,Multistem
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9266,43.05562,-86.23567,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9267,43.05555,-86.2357,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,13,9268,43.05548,-86.23578,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9269,43.05548,-86.23576,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,10,9270,43.05551,-86.23586,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9271,43.05548,-86.23582,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9272,43.05548,-86.23587,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9273,43.05547,-86.23592,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9274,43.05544,-86.23597,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9275,43.05544,-86.23597,Multistem
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9276,43.05542,-86.23596,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9277,43.05543,-86.23591,Multistem
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,10,9278,43.05542,-86.23594,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9279,43.05541,-86.23591,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9280,43.05539,-86.23589,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9281,43.05538,-86.23592,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9282,43.05537,-86.23592,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9283,43.05537,-86.23603,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,9284,43.05535,-86.23598,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9285,43.05535,-86.23598,Multistem
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9286,43.05534,-86.23595,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9287,43.05531,-86.23592,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9288,43.0553,-86.23595,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9289,43.05529,-86.23595,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9290,43.05528,-86.23597,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9291,43.05527,-86.23601,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9292,43.05527,-86.23601,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,9293,43.05528,-86.236,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9294,43.05521,-86.23595,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9295,43.05519,-86.23592,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9296,43.05518,-86.23602,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9297,43.05518,-86.23602,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,9298,43.05518,-86.23603,Multistem
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9299,43.05516,-86.23611,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9300,43.05515,-86.23617,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,8001,43.05487,-86.23607,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,8002,43.05482,-86.23598,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,21,8003,43.05473,-86.23592,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,10,8004,43.05461,-86.23583,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,8005,43.05463,-86.23579,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,8006,43.0547,-86.23566,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,10,8007,43.05471,-86.23558,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,13,8008,43.05472,-86.23553,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,8009,43.05476,-86.2355,"Main stem dead, larger than live section"
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,8010,43.05473,-86.23546,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,13,8011,43.05486,-86.23541,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,8012,43.0549,-86.23545,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,8013,43.05489,-86.23544,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,8014,43.0549,-86.23543,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,8015,43.05491,-86.23541,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,8016,43.05492,-86.234,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,8017,43.05495,-86.23547,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,8018,43.05488,-86.2355,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,13,8019,43.05485,-86.23554,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,8020,43.05484,-86.23554,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,15,8021,43.05479,-86.2356,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,10,8022,43.05476,-86.23568,
Ottawa,2/20/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,17,8023,43.05479,-86.23569,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",Yes,Yes,11,9104,43.05616,-86.24001,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,9105,43.05618,-86.24001,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9106,43.05619,-86.24001,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9107,43.05634,-86.23993,Multistem
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9108,43.0563,-86.23996,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,15,9109,43.05635,-86.23995,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9110,43.05636,-86.23994,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,9111,43.05639,-86.23983,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9112,43.05639,-86.23981,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9113,43.05641,-86.23978,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,10,9114,43.05642,-86.23977,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9115,43.05643,-86.23972,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,9116,43.05641,-86.23971,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9117,43.05638,-86.23963,Multistem
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9118,43.05639,-86.23961,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9119,43.0564,-86.23956,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,9120,43.05639,-86.23956,Multistem
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9121,43.05638,-86.23953,Multistem
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9122,43.05643,-86.23949,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,9123,43.05639,-86.23951,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9124,43.05638,-86.23943,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9125,43.05644,-86.23942,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,9126,43.05637,-86.23932,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9127,43.05636,-86.23943,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9128,43.05634,-86.23946,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,14,9129,43.05635,-86.23952,Multistem
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,16,9130,43.05629,-86.23952,Multistem
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9131,43.0563,-86.23955,Multistem
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9132,43.0563,-86.2396,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,12,9133,43.0563,-86.23962,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,10,9134,43.0563,-86.23968,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,14,9135,43.05633,-86.23966,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,9136,43.05632,-86.23963,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,12,9137,43.05637,-86.23965,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,18,9138,43.05634,-86.23975,Mostly dead
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9139,43.05634,-86.2398,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,14,9140,43.05634,-86.23979,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9141,43.05634,-86.23982,
Ottawa,2/21/2020,88.9745,70-03-29-160-004,"600 Mulligans Hollow Dr, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9142,43.05629,-86.23988,
