County,Parcel,Address,HWA,EHS,DBH,Tag,Latitude,Longitude,Notes
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7704,43.05361,-86.23138,next to 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7705,43.05361,-86.23138,next to 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7706,43.05361,-86.23138,next to 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7707,43.05361,-86.23138,next to 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7708,43.05351,-86.23146,just S of 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7709,43.05351,-86.23146,just S of 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7710,43.05351,-86.23146,just S of 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7711,43.05351,-86.23146,just S of 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7712,43.05351,-86.23146,just S of 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7713,43.05351,-86.23146,just S of 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4,S7714,43.05354,-86.23149,5 ft N of 1942
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7715,43.05354,-86.23149,5 ft N of 1942
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4,S7716,43.05354,-86.23148,5 ft S of 1940
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7717,43.0535,-86.23145,5 ft S of 1942
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7718,43.0535,-86.23145,5 ft S of 1942
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7719,43.0535,-86.23145,5 ft S of 1942
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7720,43.05346,-86.23147,5 ft E of 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7721,43.05346,-86.23147,5 ft E of 1939
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7722,43.05344,-86.23146,10 ft E of 1942
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7723,43.05344,-86.23146,10 ft E of 1942
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7724,43.05344,-86.23146,10 ft E of 1942
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7725,43.05349,-86.23145,3 ft N of 1942
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7726,43.05341,-86.23148,4 ft E of 1945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7727,43.05335,-86.23179,5 ft N of 1950
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4,S7728,43.05343,-86.23178,10 ft W of 1952
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7729,43.05348,-86.23185,next to 1959
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4,S7730,43.05348,-86.23176,5 ft NW of 1957
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7731,43.05357,-86.2316,20 ft SW of 1941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7732,43.05357,-86.2316,20 ft SW of 1941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7733,43.05362,-86.2315,20 ft S of 1964
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7734,43.05362,-86.2315,20 ft S of 1964
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7735,43.05365,-86.23144,5 ft NE of 1941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7736,43.05365,-86.23144,5 ft NE of 1941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7737,43.05372,-86.23151,15 ft NE of 1941
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7738,43.05375,-86.23191,25 ft SW of 1965
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7739,43.05348,-86.23199,20 ft SW of 1973
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4,S7740,43.05348,-86.23199,20 ft SW of 1973
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7741,43.05352,-86.23213,25 ft SE of 1974
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7742,43.05355,-86.2322,20 ft E of 1978
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4,S7743,43.05333,-86.23227,15 ft SW of 1991
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7744,43.05326,-86.2324,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7745,43.05326,-86.2324,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7746,43.05326,-86.2324,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7747,43.05326,-86.2324,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7748,43.05325,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7749,43.05325,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7750,43.05325,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7751,43.05325,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7752,43.05325,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7753,43.05325,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7754,43.05325,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7755,43.05325,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7756,43.05326,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7757,43.05326,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7758,43.05327,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7759,43.05327,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7760,43.05327,-86.23248,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7761,43.05325,-86.23247,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7762,43.05325,-86.23247,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7763,43.05325,-86.23247,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7764,43.05323,-86.23246,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7765,43.05323,-86.23235,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7766,43.05323,-86.23235,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7767,43.05323,-86.23235,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7768,43.05323,-86.23235,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7769,43.05323,-86.23235,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7770,43.05323,-86.23235,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7771,43.05323,-86.23235,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7772,43.05323,-86.23235,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7773,43.05323,-86.23235,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7774,43.05323,-86.23235,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7775,43.05318,-86.23229,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7776,43.05318,-86.23229,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7777,43.05318,-86.23229,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7778,43.05318,-86.23229,across trail from 2000
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7779,43.05338,-86.23074,East side of dog area near parking
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7780,43.05338,-86.23074,East side of dog area near parking
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7781,43.05338,-86.23074,East side of dog area near parking
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7782,43.05338,-86.23074,East side of dog area near parking
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7783,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7784,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7785,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7786,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7787,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7788,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7789,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7790,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7791,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7792,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7793,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7794,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7795,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7796,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7797,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7798,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7799,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7800,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7801,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7802,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7803,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7804,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7805,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7806,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7807,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7808,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7809,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7810,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7811,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7812,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7813,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7814,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7815,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7816,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7817,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7818,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7819,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7820,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7821,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7822,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7823,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7824,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7825,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7826,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7827,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7828,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7829,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7830,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7831,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7832,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7833,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7834,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7835,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7836,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7837,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7838,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7839,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7840,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7841,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7842,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7843,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7844,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7845,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7846,43.05359,-86.23058,Large clump 20 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7847,43.05352,-86.23047,25 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7848,43.05352,-86.23047,25 ft SE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7849,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7850,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7851,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7852,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7853,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7854,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7855,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7856,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7857,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7858,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7859,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7860,43.05352,-86.23046,25 ft ESE of 1645
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S7861,43.05339,-86.23262,10 ft W o 9995
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7862,43.05344,-86.2325,Multi stem 12 ft W of 9991
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7863,43.05354,-86.23232,10 ft S of 9974
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4,S7864,43.05354,-86.23232,10 ft S of 9974
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7865,43.05365,-86.23222,in between 9968 & 9969
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7866,43.05386,-86.23189,next to 9959
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7867,43.05401,-86.23151,next to 9955 & 9956
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7868,43.05401,-86.23151,next to 9955 & 9956
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7869,43.05403,-86.23159,5 ft N of 9955 & 9956
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S7870,43.05403,-86.23159,5 ft N of 9955 & 9956
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7871,43.05403,-86.23153,12 ft N of 9954
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7872,43.05403,-86.23153,12 ft N of 9954
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7873,43.05403,-86.23153,12 ft N of 9954
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7874,43.05402,-86.23193,Next to 9953
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4,S7875,43.05395,-86.23186,15 ft SW of 9952
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7876,43.05405,-86.23203,20 ft W of 9953
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4,S7877,43.05393,-86.23199,Next to 9949
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S7878,43.05393,-86.23199,Next to 9949
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S7879,43.05397,-86.23195,next to 9948
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7880,43.05397,-86.23195,next to 9948
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7881,43.05389,-86.23209,15 ft S of 9947
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7882,43.05388,-86.23209,15 ft W of 9947
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7883,43.0539,-86.2321,20 ft NW of 9947
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7884,43.05394,-86.23219,next to 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,S7885,43.05394,-86.23219,next to 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7886,43.05394,-86.23219,next to 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7887,43.05394,-86.23219,next to 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7888,43.05394,-86.23219,next to 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7889,43.05394,-86.23219,next to 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7890,43.05394,-86.23219,next to 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2.5,S7891,43.05394,-86.23219,multi stem next to 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7892,43.05388,-86.23216,30 ft S of 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7893,43.05388,-86.23216,30 ft S of 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1,S7894,43.0538653,-86.2322531,20 ft SW of 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7895,43.05385,-86.23225,30 ft SW of 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7896,43.05385,-86.23225,30 ft SW of 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7897,43.05385,-86.23225,30 ft SW of 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7898,43.05385,-86.23225,Multi stem 30 ft SW of 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7899,43.05385,-86.23225,30 ft SW of 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7900,43.05385,-86.23225,30 ft SW of 9945
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,UNTAGGED,43.05385,-86.23225,8 ft N of 1877
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,1.5,UNTAGGED,43.05385,-86.23225,15 ft S of 1882
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,2,UNTAGGED,43.05385,-86.23225,15 ft S of 1882
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,4,UNTAGGED,43.05385,-86.23225,30 ft SE of 1882
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7940,43.05314,-86.2319,10 ft SW of 9899
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7941,43.05315,-86.2319,15 ft W of 9900
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S7942,43.05301,-86.23193,next to 9894
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3.5,S7943,43.05293,-86.23221,15 ft SW of 9875
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7944,43.05292,-86.23221,15 ft W of 9875
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7945,43.05304,-86.23222,15 ft S of 9866
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,0.5,S7946,43.05304,-86.23222,15 ft S of 9866
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7947,43.05319,-86.23214,10 ft E of 9864
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7948,43.05308,-86.2323,next to 9861
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7949,43.05308,-86.2323,next to 9861
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,3,S7950,43.05308,-86.2323,next to 9861
